text,label
역시...야하리~ 권상우가 나오는 영화는 권상우 같다. ㅋ 처음에는 왠일인가 하듯 잘 나가더만중반부 부터 질질 끌기 시작하면서 권상우의 립싱크를 봐 줄수 있는 한계에 다다르게 된다.적어도 외국인과 같이 영화를 찍으려면 대사 정도는 외워야 할텐데,2
이제 군대를 비하하는건 좀 아닌듯 싶네요..욕으로시작해서욕으로끝나네요,2
애들한테 보자고했다가 다음날 학교에서부터 쭉 왕따생활시작하게해준영화,2
6살 딸아이랑 같이 봤어요..그런데..너무 지루하네요..시작한지 얼마지나지않아서부터 계속 언제 끝나지 하는 생각이 머리속에 맴돌았네요.. 딸아이도 빨리 끝나고 나가고 싶다고 했네요..파이스토리 자리가 없어서 할수없이 봤는데...후회중입니다.,2
불결한 악마들이 노아의 자손들을 나쁜 길로 인도하여 죽이기 시작했다. - 제2의 창세기 10장 1절 말씀 -,2
"음;;;;진짜 재미없다;;; 이건뭐;;;; 마동석이라서 봤는데요;;;마동석쪽은 볼만한데, 애들이 연기도발이고... 뭐도 없고;;; 자극적인게다인가;처음 시작할때 그런장면은 왜넣은겨;;; 에휴",2
"거창한 시작, 조촐한 마무리.",2
시작부터가 맘에 안드네요,2
어시작했다! 후반엔 괜찮겠지.. 아니야 끝날때쯤이면 나올거야..음? 이게끝난거야?,2
미친 역병 고치는 허준으로 시작하더니 마지막 절벽씬은 동방불패 패러디임? 그리고 우주에 별이되면서 해피엔딩? 장국영 임청하의 레전드 작품을 어떻게 이렇게 쓰레기로 만들수가 있지 90분내내 기억남는건 느끼한 남자주인공과 판빙빙의 보라색 렌즈뿐,2
"완벽했던 돈낭비, 그것은 저주의 시작이었다!",2
시작부터 끝까지 깨지는 상황만 보여주는데 대체 감독이 하고 싶은 이야기가 뭔지 궁금할 따름입니다. 다만 엘로이스 로렌스의 캐스팅은 신의 한수 !,2
시작은 뭔가를 기대하게 했지만 쭈~~욱~~~그 시작이 이어진다 ㅋㅋ 엄청 밝히는 자폐아같은 인간이 답답한 짓거리만 하다가 끝나는 영화 교훈도 없고 의미도 없는 영화,2
쓰레기 조폭영화의 시작,2
불륜의 시작,2
지루했던 일상이 처음엔 안지루하다가 극도로 지루해지기 시작한다.,2
이거 너무 억지 아닌가? 처음 시작은 그럴듯한데 억지내용으로 나중에 감독도 도저히 정리가 안되니까 박해일이가 나레이션으로 내용설명하는 꼴 하고는...,2
시작은 좋으나 끝은 흐리멍텅.반전에만 집착하는 샤말란,2
"코모도 도마뱀 대가리로 시작해서 코모도 도마뱀 꼬리 정도로는 끝을 맺었다. 수고했다, 슈렉!",2
이건 뭐....뭔가 대단한거 보여줄것처럼 시작하더니 밤새도록 그림자놀이만 하다 끝나네.,2
시작부터 한참을 평이함과 지루함을 참고 봤는데 뜬금없는 고스트? 너무 어색하다,2
써머커플 보는 맛에 끝까지 보긴 봤지만 정말 우리나라 막장 아침드라마보다 더 쓰레기같은 내용이었다. 캐릭터 성격에 일관성이 없고 걸핏하면 깨졌다 합쳤다 장난하냐? 이혼-재혼을 통한 관계도 막장부터 시작해서 등장인물들은 무슨 조울증이라도 걸린듯,2
해석이 잘못된건지..아니면 DEA가 경찰특수조직이라는 가상을 깔고 시작했는지 모르지만 DEA는 마약단속청입니다.,2
가장이해안가는건 장판노 할아버지임.. 아무리 가업을 장손이 이끌어간다하나.. 손녀를 셋이나 둔 며느리를 내칠때부터 시작해 남의 말에만 놀아나는 ㅡㅡ 저런사람이 무슨 기업을 이끌어가는 회장이란건지.. 작가 정말 이상함..,2
시작은 괜찮은데 갈수록 재미가 떨어짐.,2
날개없는 추락의 시작점.,2
이거 시작되면 바로 채널 돌아간다,2
아들 새끼 생긴것부터 존나 죽여버리고 싶게 생겼어. 기집애같이 머리 기른것부터. 딸년은 남친이랑 애정행각 벌이느라 부모는 안중에도 없고. 게임 시작하자마자 자식들부터 죽였어야 함.,2
감삼평 지운 이유가 뭔가요? ^^ 그냥 재미없는 걸 재미없다고 쓴 건데. 작품의 시작과 끝도 없고 갈등도 없고 . 일기는 집에서 쓰세요. 아름답다고 하는데 솔직히 명작명 기억에 남는 것도 없음. 아름다운 프랑스 배경? 기대마셈. 잘 묘사된 작품도 아님,2
"소재는 참 좋아서 삼점준다. 제작된 영화는 공포도, 스릴러도 아닌 본분을 잊은 드라마아닌 드라마같은 느낌이다. 연기, 연출은 괜찮았다. 다만 시작부터 끝까지 지루할 뿐이다. 또 어떤 장면들은 살짝 유치했다.",2
한 10분쯤 보다가 이게 영화인가 미드인가 헷갈리기 시작했고 엄청난 지루함을 느끼기 시작해서 꺼버렸다.,2
하정이 이야기로 시작합니다. 끝은 이도저도 아니게 수나 이야기로 끝납니다.,2
시작부터 키스만 백번넘게 빨아댐 집안에 뜬금 마약발견 마약찿으러온놈이랑 만났는대 운좋게 패닉룸으로들어감 전화기 남자가찿아옴 신호안간다고 전화기 때려보시니 가만있는 여자친구보고 진정하라고 정색빨음 여까지보다 잠들음,2
일단 낮은 평점으로 시작하자.,2
최악의 시작에서 최악의 마무리로.,2
"에드워드가 왜 표지의 센터인지 모르겠다. 벨라, 제이콥, 에드워드의 삼각관계에서 시작해 삼각관계로 끝나는 그냥 로맨스 영화. 센터 에드워드의 출연분은 많지 않으며, 삼각관계는 2시간 넘게 해결되지 못하고 끝난다.",2
첫 시작을 역시 뭉개 버리는구나,2
많이 아쉽다... 시작 전개되는 부분은 좋았는데... 초딩도 알듯...,2
흥미롭게 시작했다가 지루하게 만들고 짜증나는 편집때문에 미치게 만든다,2
오직 감독의 팬심으로만 이해할 수 있는 영화. 지루로 시작되어서 지루로 끝난다.,2
극장 멸망을 초래할 초특급 영화가 시작된다!!,2
이거뭐...스토리가 시작부터 벌써...,2
시작은 그럴듯 하였다. 뭐하나 만족스러운 것이 없다. 시간이 아깝다.,2
아~~!! 드뎌 시작돼는구나.... 영화의 종말,2
비극의 시작은 전쟁의 패배가 아니라 일으킨데 있다는 점이다. 시작부터 틀렸다.,2
첫 시작부터 몰입이 하나도 안되요. 아니 도둑이면 가슴에 켜둔 라이트부터 끄고 도망가야지 경비한테 떡하니 비쳐도 경비들은 찾지도 못하고.. 30분정도 보다가 껐어요,2
기승승승스토리가 본격적으로 시작해야하는데 . .영화끝나요,2
"빠른전개, 영화시작 20분만에 원인파악. 하지만 엉성한 스토리와 최악의 CG 같은장면 붙여넣기등 c급의 영화. 전개가 빠르고 현대차나와서 3점줌. 근데 마지막 키스씬은 어처구니가 없다. 피라냐들도 넘쳐나는데 영화는 끝...?",2
아..이야기시작은괜찮았는데 ㅠㅡㅠcg가후진건 둘째치구중간중간이야기 끊기고 아니 총도안통하는 공룡을 도끼로 찍어죽여ㅋㅋㅋ어이없어서 끝까지봄,2
흠~ 지루하네요 대사도 별루 없고 기억남는 것도 없고 여운도 남지 안네요;;;ㄷㄷㄷ 보기 시작한거니 봤는데 졸음 참느라 혼났음;;;;,2
함께 본 사람과 분노를 공유하고 싶으신 분들께 추천.재밌어지려는 척 희망고문하다가 제일 중요한 업적들은하나도 안 보여주고 삽질로 시작해 삽질로 끝내는 그런 영화. 끝나고 서로 사과한 영화는 이게 처음이네ㅋㅋㅋㅋㅋ,2
"너무 식상한 스토리,시작하고 15분이면 결말이 보임",2
너무 뻔한 스토리 시작부터 바보가 아닌한 결말은 예상된다,2
오직 겉 핥기로만 시작해서 겉 핥기로만 끝나는 이 느낌.,2
이때부터 원작파괴의 병맛영화가 시작됬지. 1편2편은 진짜 멋졌는데 . 이건 그냥 해리포터의 이름을 빌린 평행세계급 영화. 감독이 책이나 읽었나 의심스럽다. 온화한 카리스마의 덤블도어가 이때부터 버럭버럭 간달프가 되기 시작했다.,2
이창동의 시작. 그리고 흑역사. 봉준호의 플란다스와 같이 거장의 시작은 늘 부족하다.,2
"최악. 영화 시작 20분부터 본 걸 후회했는데, 혹.시.나 해서 끝까지 봤다. 영화 시작에서의 인상이 엔딩까지 간다. 초반부에 이 거지같은 이야기를 직감했을 때 껐어야 했다. 귀중한 2시간 낭비.",2
시작부터 별루 잼없더니 끝날때까지 왜 봤나 생각나게 하는 영화,2
난 1점으로 시작하지 이제 올라갈까 내려갈까 내기를 하지 자 게임은 시작되었네,2
이거 제발 조기 종영 안돼나요?아침하면서 수년간 아참드라마 보는 낙으로 살았는데 이렇게 짜는나는 드라마 정말 최악이예요 신선한 인물이 있길하나 내용이 신선하길하나 즐겁게 시작해야하는 아침시간이 하희라 쥐어짜는 울부짖음 어울리지도않는 무대감독연기ㅜ,2
어제 탑기어 방송을 보러갔음......가는날이 장날이라고국산차 하드라~사람 겁내 많음 첨엔 괜찮았는데강예빈 나오고나서부터 사람들 욕하기.시작했음...이건 탑기어프로그램인지 강예빈.토크쇼인지 구별이 안갔음 암튼 대실망!!!!다리 아파 죽는줄...,2
핵노잼.. 모험의시작보고 잼써서 이것도 봤는데 이건진짜 핵조잼,2
시작하면서 끝까지 흐르는 쇼팽음악은 10점만점이다. 그러나..,2
용두사미. 시작할 땐 괜찮았는데 뒤로 갈수록 엉망이다,2
극장가서 봤는데 솔직히 쓰레기영화 끝나고 관객들 다 욕시작,2
시작한지 5분만에 스토리 다 예상해버렸음ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,2
처음부터 끝까지 OO스러운 영화... OO4명나와서 OO짓하는게 이영화의 시작이자 끝이다... 중간중간 간헐적으로 실소를 자아내는 장면은 있으나 추천하기 힘듬,2
그때부터 였죠...제 시력이 나빠지기 시작한게...,2
솔직히너무재미없다.. 박상민은 여기서부터 조연만맡기시작했군..,2
"2만5천달라짜리 수표 찢고, 쓰레기통 OO때부터 충무로비슷한 향기가 강하게 나기 시작한다. 여직원은 귀엽네",2
이 드라마 또 질질끌기시작함.별 반개도 아깝다.감독들은 이런것들만 배우는가봐?,2
시작이 끝이네ㅡㅡ;;;,2
억지설정으로 시작하더니 결국 억지결말 ㅠㅠ 작가님 역량부족이시네요 그나마 연기자들 연기덕본줄 아세요...이소연만 넘 띄우셨네요 딴사람들은 다 착하고 어리석은 들러리 비현실적 캐릭터...이소연만 인간취급하시네요ㅠ 미치면 다 용서되나요,2
영화 시작하자마자 나온 2010년대 식 스포티지에 확 깼고 이런 영화에 너무 베이비페이스인 주인공도 보는 내내 견디기 힘들었다.,2
시작부터 한국을 비하하고 시작하는건 조금 짜증나네요--,2
"시작 후 10분 만 보면 실망 안하는 영화,.....",2
군인에대한 내용 보는데.. 5~60년대 여군사병부분 싹빼고.. 장교만 존재했던것처럼 소개하고 있네요..중요한 부분인데 더 알아봐서 방송됐어야 하는거 아닌가요. 장교보다 많은 사병으로 시작됐습니다.. 누군가 흘린 피와 땀을 없는것으로 만드는 방송이군요.,2
Mbc작가님들 가지가지 하시네요 불륜에 일각연이 있으신듯.이런걸 드라마라고 만듭니까? 빛나는 로맨스부터시작해서 막장에 연속이네요 별하나도 아깝습니다 조기종영 간곡히 부탁드리고 좀 드라마같은 드라마 만드세요,2
"정말 이렇게 시작해서 이렇게 끝나진 않겠지 했는데, 정말 그렇게 끝남",2
시끄럽게 시작해서 씁쓸하게 끝이난다,2
엄청 지루함... 거기 아빠가 노트북 만질때 졸기 시작하다가 2편에 나온 입양된 헌터가 목욕할때 잤음...마지막까지 끝까지 딱히 놀랠것도 무서운 것도 없고...그저 상큼한 알렉스 관상용 영화인듯..,2
예고편을 본다음에 제목을 상상하고 영화를 봐라. 포스터처럼 상상을 뒤엎는 추격이 시작된다.,2
그래도 최하 1점부터 시작하니 별은 붙는구나..호,2
시리즈의 시작이니 점수 후하게 준다 2편이 더 좋다,2
조폭으로 우려먹다 이젠 별걸다 갖다붙이네.. 재미없다. 첫시작부터 OO맞더만ㅠㅠ,2
트루먼쇼의 아류로 시작해 결국 로맨틱코미디같은 뻔한 수순을 밟는 매우 실망스러운 전개,2
저도 복수 시작하면 볼께요 이건 뭐 참다참다 도저히 안되겠네요 화병날꺼같아요 작가님ㅋㅋㅋㅋ 이렇게 한 80~90회까지 질질끌다 복수할꺼잖아욬ㅋㅋ정말 해도해도 너무해욬ㅋㅋㅋ,2
최고의 재료를 가졌지만 그걸 활용할줄 모른다면 아무소용없다주제만 좋았지 발단부터 시작해서 절정 결말 하나부터 열까지 싸그리 개 쓰레기다.,2
"페이크 다큐, 파운드 풋티지 장르를 전혀 살리지 못한다. 본격적인 이야기가 시작되기 전까진 너무나도 지루하고, 막상 이야기가 시작되어도 짜증만 날 뿐 도통 무섭지가 않다.",2
중간에 잠. 시작과 발상은 산뜻했는데 갈등이 어째. ..,2
이때 반담 전성기 시작됨,2
아이들을 위한 동화로 시작해서 급 어른용 동화로 바뀌는 알수없는 영화..,2
발 킬머가 광속 다운그레이드 시작할때 제작된 듯,2
뒤로 갈수록 재미없어지면서 이 영화를 보기 시작한걸 후회하게되는건 뭐지?,2
영화 시작하고 1시간은 욕만 나온다!!진짜.. 이걸 영화라고... 쓰레기도 안된다!!,2
"시작은 참으로 창대했으나,니끝은 심히 미약하리다...(웃음)",2
다보고나면 짜증나는 영화. 잘못은 크리스찬베일 팀이 먼저시작했는데.ㅡㅡ;결말이 너무 아쉽다.죄지은놈이 벌받아야되는데.휴잭맨은 매력있는 배우라는걸 처음 느꼈다.근데 무슨 복수혈전인지ㅡㅡ;감독이 무리수를 뒀어,2
어이가 없다. 시작부터 끝까지 엄청난 인내심을 요하는 영화.,2
다된밥에 백성현뿌리기 소름돋을정도의 발연기로 시작부터 끝까지 꾸준하게 백성현만나오면 넘겨버렸네요 영화제목은 연기를 버서난 백성현 ㄱㄱ 극혐임,2
"촬영 후반부쯤에 작가,연출진들이 파업한듯;; 나름 흥미진진한 이야기 전개에 빠져들었으나 끝나기 30분전부터 10살짜리가 구성해놓은 전개에 화가 나기시작... 막판 케이티홈즈의 어설픈 발연기와 원인도 이유도없이 흘러가는 이야기의 조합은 역대최고..",2
차라리 주성치 감독의 서유기 : 모험의 시작 <- 이거 권함.,2
2시 22분..그의 황진호 그의 준우승전설이 시작된다 황시!!,2
"요즘도 흔히 볼 수 있는 개연성부족, 어거지설정이 언제부터 시작되었는지 알 수 있다",2
"메시아닉쥬는 예수님을 삼위일체의 3위 신, 즉 하나님으로 모시는 단체가 아닙니다. 즉 이단단체입니다. 또한 신약에 와서는 더이상 IS의 특별한 하나님의 섭리와 회복이 존재하지 않습니다. IS은 하나님나라의 모형일뿐이며, 천국은 이미 시작됬기때문입니다",2
첨엔 컬트로 시작하다가 후반부 가서 벌여논 이야기들 매조지도 제대로 못하고 끝남. 전생과 후생의 아다리가 안맞음. 그리고 인물들의 행동간 인과관계도 엉망이고 전생과 후생의 범인이 누군지 당최 모르겠다. 보지마시길. 기대하는 사람이 바보.,2
너무 말이안된다....시작부터 마포구청직원탓이라..? 웃음만나온다. 지가 사기당하고 공무원이라 책임져라하는영화,2
막장이다 설도현 사람도 아니고 양심도없다 이제는 시작때 보다가 바로 채널 돌아간다 볼때마다 짜증나고 화만 난다,2
와 진짜 속은 느낌 노출은 진짜 예고편에 있는거 이상으로 나오는거 아무것도 없음..다운로드서비스 시작했길래 큰맘먹고 질렀는데..솔직히 1편에 오인혜가 나와서 2편도 당연히 그정도급의 노출 기대했는데..노출만 보려는 건아니지만 노출이 ps파트너 김아중급,2
전개가 이상해요 갑자기 뜬금없이 이다해 이동욱 러브라인 시작할 듯한 이 마직막 장면 뭐임,2
이 영화를 시작으로 스타뎀이 B급만 찍지,2
이건 나쁜 영화도 아니고 그냥 후진 영화다. 대학생 때 봐도 후졌는데 지금 보니 더 후진 영화. 장선우가 관객을 너무 만만하게 보고 만들다가 이걸 기점으로 망하기 시작. 성냥팔이 소녀에서 진짜 망함.,2
이제 시작인 그 애의 인생길에서 어떤 무지개가 피어날까. 한 애송이의 파란만장한 인생 길. 다들 그렇게 살아간다.,2
솔직히 까고 말할께. 니모로 부터 시작되서 바다이야기 나오는 애니는 수십번을 봐왔어.이제 그만 나올 때도 됐잖아.그리고 제목이 '파이이야기'인거... 'LIFE OF PI'랑 같이 뜨고 싶어서 그런거지?,2
트랜스포머가 3편부터 상태가 심하게 안좋아지기 시작했지. 그래도 2편까지는 재밌었는데,2
소재는 좋았는데....조금 지루한 감이있고. 시작부터 중간까지의 흐름은 괜찮았고 영화가 뭘말하고자 하는지는 알겠으나 재미는 없음. 돈 주고 볼만한 영화는 아닌듯.,2
시작과 동시에 잠든적은 첨!!,2
안봐도 후회 안한다 절대로 시작 이라도 보는 순간 후회할꺼다 1초도 아쉬워서,2
소금 빠진 국 같다. 용대가리로 시작했으면 최소한 뱀꼬리로는 끝나야지. 닭꼬리가 뭐냐고. 뭐 하나 논리적이고 납득이 가는 게 없다.,2
기나긴 여정의 그 시작 !!! 빌보 배긴스 모험을 떠나다.,2
끝까지 진짜 가짜?만 생각하게 한영화 특이성은 있지만 답답한 영화 시작부터 답답한영화,2
7월 6일 완전 노잼이다 너무한다 진짜 초반 바싹할때 진짜 재밌었는데 김재원 OOO야 니 나오고 노잼이 시작됐어,2
아침 드라마 항상챙겨봤었는데 이렇게재미없는드라마는 처음입니다! 여주가 나이가너무많아 남주하고안어울리고 옷차림도너무 안어울리고 다음드라마 시작하면그때볼께요~~82조기종영시켜주세요,2
시작은 있으나 끝은?,2
"시작은거창하지만, 내용도 없고 뻔한스토리에.. 다만. 린즈링은 이쁘네..",2
맞다 이 시절부터 시걸은 무너지기 시작했다,2
시작과 동시에 7광구 느낌이나더니 역시나..열한시!우린 이것을 8광구라고 부르자!망작의 연속,2
경찰은 개 호 구로 나오고 여자기자는 눈쌀 찌푸릴정도로 수사중인 사건에 여기저기 머리를 들이밀질 않나 진짜 우리나라 영화는 일단 경찰 먼저 호구로 만들고 시작하나보다,2
이리나가 예쁘다고해서 영화까지 용서가 되는것은 아니다.일단 시작부터 너무 지루해.,2
영화 시작 5분 까지 호기심을 자극했다.. 그 후..10분쯤 되었을 때 내가 왜 이걸 보고있지? 라는 생각과 함께. 그래도 끝애 반전이 있겠지? 하고 인내심을 가지고 끝까지 보았다. 앤딩을 본 후.. 사라진 나의 1시간 30분이 이렇게 아까운적이 없다,2
유명한 영화라서 한 번 볼랬는데 도저히 못 보겠다. 영화 시작 한 시간이 지나서야 전쟁장면 조금 나오고 그냥 그게 다네. 왜 유명한 영화가 됐는지 이해 불가다..,2
한계점이 보이기 시작한다.,2
지루하고 남자 주인공은 울면서 시작해서 울면서 끝난다...,2
"지루. 시작도 중간도 마무리도 뭐 다 맹탕느낌. 제비가 된 과정도 맹탕이더니 제비질도 맹탕. 한 여인을 사랑하고 헤어지는 것도 맹탕... 뭐여 이게,",2
초반에 좀 흥미롭다가 지루해지기시작하더니 나중엔 그냥돌려서봄,2
시작은 괜찮은데 끝이 너무 허무하네 . . . .,2
진짜 재미없다. 런닝맨 홍보만 주구장창하고 영화 내용의 반절이 런닝맨이다. 능력자라느니 런닝맨이라느니 미션시작 등등 해양경찰을 소재로 했다면서 어딜봐서 해양경찰을 소재로 다뤘는지 의문이다. 진짜 재미없고 내용도 너무 뻔하고 재미없음.,2
뭐냐..시작하고 3분만에 나왔다. 리플릿 사진 보며 불안하더니만..,2
"애로영화처럼 시작했다가 스릴러에서 사이코 영화로... 노튼, 왜 그랬어ㅠ",2
JJ에브람스가 스타워즈를 만드는것이 걱정되기시작했다,2
"덕만이 신분을 되찾으면서부터 맥이 빠지기 시작, 미실이 죽고나서는 완전 추락",2
기승전의 구조라.. 먼가 이상하다. 이제 막 시작한 느낌인데.. 끝나버렸다.,2
시작은 영리하게 구성은 엉성하게,2
아...로시작해서 아????로 끝나는 영화..,2
영화 시작하고 3분이상 자리에 앉아있었다면 여러분은 대단한겁니다. 귀가 못 버팀,2
시작은 창대하였으나 그 끝은 아주 매우 엄청나게 미약하리라,2
"한국형 화제 재난 블록버스터, 그 재앙의 시작",2
"대구에선 몇OO간 유명한 사건이었다나도 초등학교때부터 담배각 학교포스터에 있던 애들이라 관심도 많았고 꼭 보고싶던 영화였다근데 시작하자마자 ""여보세요""하는 순간 감정이입 실패 대구사람들은 알겠지만 전부 부산 사투리를 쓰고있었다 감독의 능력을 알수",2
우리아파트에서 찍고있어서 그냥 보기 시작했는데 내용이 너무 어이없고 재마없네요그냥 여옥이랑 현우랑 기찬이 데려와서 잘살고수남은 빅토리아랑 살게 해주세요그리고 빅토리아랑 시어머니랑 고부갈등있음 재밌겠네요,2
영화시작 11분이 흘러가고 혈당이 정상으로 돌아왔다 더 봤다간 장수할꺼 같다.. 넘 두렵다,2
엉성으로 시작해서 어색으로 끝나네 ㅋㅋㅋ,2
여주가 재미 다깍아먹는 드라마. 정일우아역 어버버부터 좀맛가기시작. 점점 흥미떨어지고 개연성부족한느낌. 노잼으로변하는중 남성연기자들은 연기 대체적으로 다잘하는데 그들의연기가 아깝다.,2
막장도 재미가있어야 보지..재미도 없고 짜증만 남남녀주인공이 어울리면 참고보겠는데 진짜 안어울리고웬만하면 다 재밌게 보는데 진짜 내가본것중 제일 최악이였음!!무튼 주인공들부터시작해서 성격 개 이상함!!조기종영이 답이다...,2
영화의 진행부터 시작해서 구성요소까지 한마디로 마이너스다.,2
불륜은 이렇게 시작된다. 아이때문에 하는 결혼은 최악이란걸 다시 느낌,2
"정말 막장이네요 스토리 부족, 결말은 완전 막장시작은 좋았으나 갈수록 스토리가 산으로 가네요",2
신대륙의발견 그리고 학살의시작,2
액션으로 시작해서 멜로로 끝나다.,2
재미없다.감정이나 액션은 단한컷도 없으며 말로 시작해서 오로지 말로 끝나,2
시작부터 끝까지 지루했던 영화..애니메이션 보면서 이렇게 졸렸던 적은 처음인듯..ㅠㅠ,2
너무한거아니예요. 이제 그만 복수좀 시작해서 시청자들 답답한 속좀 풀어주세요. 화가 나서 못보겠네요,2
여자를 물건취급하는 개싸이코 주인공의.해피엔딩 시작은 좋았건만 ...,2
이거 1편을 안 보고 제시카 알바때문에 본 영환데 대체 무슨 내용인가요 이거...시작은 엄청 장황했는데 허무해,2
만화책으로 즐겨주세요 백만배좋습니다. 이건 스토리시작도안하고 끝남..,2
로맨스로시작해서 스릴러 만화가되네 어쩔;,2
진짜 잘만든애니메이션 이다 하지만 스토리에 문제가생기면서 120억의 가치는 날아가버린것이다 우선 성우들의 목소리 연기부터 시작해서 평점이 떨어진다 그거마저 스토리까지 꽝이다... 120억 가치가 날아가버린 실패작..,2
내가 진짜 윤태영씨 팬이라서 웬만하면 참고 보려고 했는데..지루해서 도저히 못보겠네요...여주..연기도..참..타사에서 새로 드라마 시작했던데...그나마 이정도 시청률 유지하려면 스토리라도 재밌어야할듯...어제..진짜 채널 돌아갈뻔 했음..,2
"세계가 인정하긴...2편은 나름 수작이었지만 3편은 로튼 토마토 36%에 워쇼스키 남매 감독의 '끝의 시작'이였다. 워쇼스키의 아이디어와 콘셉트는 인정하지만 각본과 연출은...글쎄,,,",2
"보지마시길. 여주가 이뻐서 4점주는거야... 진심 모든게 엉망인 영화, 스토리,연출,연기 다 엉성하고 엉망. 여주의 연기는 시작부터 끝까지 몰입을 방해한다. 안이뻤으면 진심 하..",2
다소 궁금증을 유발하며 잔잔하게 시작하다가 나중에는 막장,2
"이새키죽일려면,용암에 담궈야해 3일뒤면 조됫네 영감 ㅋㅋ준비한게 작살밖에없으니..나 라면..토막내서 실로꼬맨다음 시작하겠다 페인트를발라서 못움직이게하던지 어떻게하면 23일간버틸수가있을까 깨어났을때..피콜로같은새키 얼리던가,녹여서 죽일수밖에",2
뭐 ? 10점 평점내리고 시작하자,2
첨 시작은 기대안겨주더니만..생뚱맞아지는 스토리로..쯧..최악.,2
평점 별 하나도 주기 싫다.. 여자들은 다 못생겼고 연기는 다 발연기고...아무것도 볼게 없어.. 처음 시작할때 별루다 싶더니..,2
1점 줄려다 영상미와 음악이 좋아서 3점... 이건 소설과 비교해서 영화가 구린게 아니라 그냥 영화자체만 놓고 봤을때도 망작이다. 영화를 한번보기시작하면 어떻게라도 끝까지보고마는 내가 밉다..,2
그럴듯하게 시작했으나 억지스런 마무리. 관객을 외면한 영화.,2
내용이 부실하면 연출이라도 쫌 잘하지. 그렇다고 사로잡는 연기력의 배우도 없고. 애초에 시나리오부터 미스라 시작부터 끝까지 입구멍에서 하품아니면 욕만나온다.,2
난 시작할때 부터 누워있는놈이 범인 같던데 ... ㅋ,2
개봉만 하면 운명을 건 전쟁이 시작된데 ㅋㅋㅋ,2
"중반까진흥미진진,액쎤신도 멋진데 후반으로 갈수록 짜증이 나기시작해서 배려먹는",2
시험지만 보면 기역이 안나요 머드라 꿈의 시험이 시작된다,2
아씨..드라큘라 전설의 시작인줄 알고봤네 망할 별점 1점도 아깝다,2
지루하고 진부함. 픽사가 성장할 수 있었던 발판이 된 부분 중 하나가 된 영화! 그리고 조지 루카스에게 무한한 영광과 명예와 부를 가져다 준 영화의 시작!,2
"시작부터가 지루한영화 스토리,연출 뭐하나 제대로된게없다 이건뭐 노크보다 더심하네",2
이렇게 지루한 영화는 참 간만에 본다 진짜. 더럽게 재미없네.. 베댓부터 시작해서 영화보는 안목 높은척들 하느라 난리들 나셨어 아주.,2
편집을 할거면 예고를 하지말던가 저번주 방송초반 시작하자마자 나온예고가 다음회에 나올듯하고 그럼 끝날때 예고편을 보여주던가...일주일기다려 봤는데 예고편에 보여줬던 내용은 없고 허무한 결말만... 첨부터 참 재미있게 봤었는데 실망이큼,2
시작할때 재방보는줄 알았음 질질 끌지말고 얼능선정이 벌주고 끝네요 참..선정이 빼고 배우들이아깝씀,2
쓰레기 허접 영화 시작부터 끝까지 그냥 노잼밑에 베플처럼 긴장감 제로 몰입감 제로 감정변화 제로뭐 이딴걸 영화라고 찍어서 상영하는지도중에 나갈려는거 돈 아까워서 잇엇는데그냥 나갈걸 시간이 아깝더라시작부터 끝까지 무표정으로 봄,2
또시작이냐?,2
허세로 시작해서 허세로 끝나는 영화 이상한사투리도 거슬린다,2
영화 시작하면서 끝날때까지 피식한번한 쓰레기영화,2
조카때문에 봤지만 구라안치고 영화시작10분만에 잠오게 만드는 영화,2
관념을 실체화하려면 배우부터 시작해 모든것이 전략적이어야 한다는 교훈,2
여기서부터 망하기 시작했지,2
"노래,퍼포먼스는 재밌게 잘 봤으나 동양인 비꼬는게 장면장명마다 몇개인지 셀 수도 없음. 키미진성격부터 시작해서 앞머리 꼬리빗 소심한거, 끝날때 브이 등등. 영화에 100% 불필요한 요소들이었는데 감독이 어떤 개념을 갖고 넣은건지 모르겠음 보는내내불편",2
이것도 조작하기 시작하네.. 으리으리하게,2
좋은 영화는 다시 봐도 또 다른 좋은 느낌을 받는다. 욕으로 시작해서 욕으로 끝나는 내용의 개연성도 떨어지는 형편없는 시나리오에 바탕한 3류 영화다.,2
이제막시작인줄알았는데 영화끝남,2
복수담 드라마치고 너~무~~ 재미없어~~요! 복수시작하기까지도 너무 지루하게 길게 끌고 가더니 복수도 머 통쾌한 맛도 없어요 노란복수초랑 비교해서 이번 드라마는 실망이에요 시청자가 재미있게 볼 수 있는 드라마를 만들어 주시길요,2
난 이영화가 시작되고 처음에 생각했다. 아 이영화는 3류 영화구나.그리고 영화가 끝나고 생각했다.이영화는 35류 영화다,2
"교묘하게 감춰둔 피의 자화상, 아름다운 청년이 시작한 위험한 학살극, 이 애니메이션속 청년은 꿈을 위해 인간을 제물로 바칩니다.",2
어여쁜 목동아가씨로 시작해서 쎄라동으로 끝나는 .....계속 참고 기다렸는데 이건 뭐,2
경쟁 드라마없는 시간대의 막장 오로라 시청률 좀 나오니 행복하셨나..통장에 돈 싸이니 각본을 발로 쓰기시작하네..,2
시작은 창대했으나 그 끝은 미비하리라.. 소재는 좋았지만마무리가..,2
1점도 아깝다 재미사 없음. 기승전결이 없어..기로 시작해서 걍 기로 끝나..,2
